code,dispensing_patients
P82005,0
P82006,0
P82007,0
P82008,0
P82009,0
P82010,0
P82011,0
P82012,0
P82013,0
P82014,0
P82015,0
P82016,0
P82018,0
P82020,0
P82021,0
P82022,0
P82023,0
P82025,0
P82029,0
P82030,0
P82031,0
P82033,0
P82034,0
P82036,0
P82037,0
P82607,0
P82609,0
P82613,0
P82616,0
P82624,0
P82625,0
P82626,0
P82627,0
P82629,0
P82633,0
P82634,0
P82640,0
P82643,0
P82652,0
P82654,0
P82660,0
P82661,0
P82662,0
P83001,0
P83004,0
P83005,0
P83006,0
P83007,0
P83008,0
P83009,0
P83010,0
P83011,0
P83012,0
P83015,0
P83017,0
P83019,0
P83020,0
P83021,0
P83023,0
P83024,0
P83025,0
P83027,0
P83029,0
P83603,0
P83605,0
P83608,0
P83609,0
P83611,0
P83612,0
P83620,0
P83621,0
P83623,0
P84004,0
P84005,0
P84009,0
P84010,0
P84012,0
P84014,0
P84016,0
P84017,0
P84018,0
P84019,0
P84020,0
P84021,0
P84022,0
P84023,0
P84024,0
P84025,0
P84026,0
P84027,0
P84028,0
P84029,0
P84030,0
P84032,0
P84033,0
P84034,0
P84035,0
P84037,0
P84038,0
P84039,0
P84040,0
P84041,0
P84042,0
P84043,0
P84045,0
P84046,0
P84047,0
P84048,0
P84049,0
P84050,0
P84051,0
P84052,0
P84053,0
P84054,0
P84055,0
P84056,0
P84059,0
P84061,0
P84062,0
P84064,0
P84065,0
P84066,0
P84067,0
P84068,0
P84070,0
P84071,0
P84072,0
P84074,0
P84605,0
P84611,0
P84616,0
P84623,0
P84626,0
P84630,0
P84631,0
P84635,0
P84637,0
P84639,0
P84640,0
P84644,0
P84645,0
P84650,0
P84651,0
P84652,0
P84663,0
P84665,0
P84669,0
P84672,0
P84673,0
P84678,0
P84679,0
P84682,0
P84683,0
P84684,0
P84689,0
P84690,0
P84696,0
P85001,0
P85002,0
P85003,0
P85004,0
P85005,0
P85006,0
P85007,0
P85008,0
P85010,0
P85011,0
P85012,0
P85013,0
P85014,0
P85015,0
P85016,0
P85017,0
P85018,0
P85019,0
P85020,0
P85021,0
P85022,0
P85025,0
P85026,0
P85028,0
P85601,0
P85602,0
P85605,0
P85606,0
P85607,0
P85608,0
P85610,0
P85612,0
P85613,0
P85614,0
P85615,0
P85620,0
P85621,0
P85622,0
P85623,0
P85624,0
P86001,0
P86002,0
P86003,0
P86004,0
P86005,0
P86006,0
P86007,0
P86008,0
P86009,0
P86010,0
P86011,0
P86012,0
P86013,0
P86014,0
P86015,0
P86016,0
P86017,0
P86018,0
P86019,0
P86021,0
P86022,0
P86023,0
P86026,0
P86602,0
P86606,0
P86608,0
P86609,0
P86614,0
P86619,0
P86620,0
P86621,0
P86624,0
P87002,0
P87003,0
P87004,0
P87008,0
P87014,0
P87015,0
P87016,0
P87017,0
P87019,0
P87020,0
P87022,0
P87024,0
P87025,0
P87026,0
P87027,0
P87028,0
P87032,0
P87035,0
P87036,0
P87039,0
P87040,0
P87610,0
P87613,0
P87618,0
P87620,0
P87624,0
P87625,0
P87627,0
P87630,0
P87634,0
P87639,0
P87648,0
P87649,0
P87651,0
P87652,0
P87654,0
P87657,0
P87658,0
P87659,0
P87660,0
P87661,0
P87664,0
P87667,0
P87668,0
P88002,0
P88003,0
P88005,0
P88006,0
P88007,0
P88008,0
P88009,0
P88010,0
P88011,0
P88012,0
P88013,0
P88014,0
P88015,0
P88016,0
P88017,0
P88018,0
P88019,0
P88020,0
P88021,0
P88023,0
P88024,0
P88025,0
P88026,0
P88028,0
P88031,0
P88034,0
P88041,0
P88042,0
P88043,0
P88044,0
P88600,0
P88604,0
P88606,0
P88607,0
P88610,0
P88615,0
P88617,0
P88618,0
P88620,0
P88623,0
P88624,0
P88625,0
P88632,0
P88636,0
P89002,0
P89003,0
P89004,0
P89005,0
P89006,0
P89007,0
P89008,0
P89010,0
P89011,0
P89012,0
P89013,0
P89014,0
P89015,0
P89016,0
P89017,0
P89018,0
P89019,0
P89020,0
P89021,0
P89022,0
P89023,0
P89025,0
P89026,0
P89029,0
P89030,0
P89033,0
P89602,0
P89609,0
P89612,0
P89613,0
P89618,0
P91003,0
P91004,0
P91006,0
P91007,0
P91008,0
P91009,0
P91011,0
P91012,0
P91013,0
P91014,0
P91016,0
P91017,0
P91018,0
P91019,0
P91020,0
P91021,0
P91026,0
P91029,0
P91032,0
P91035,0
P91603,0
P91604,0
P91615,0
P91617,0
P91619,0
P91623,0
P91625,0
P91627,0
P91629,0
P91631,0
P91633,0
P92001,0
P92002,0
P92003,0
P92004,0
P92005,0
P92006,0
P92007,0
P92008,0
P92010,0
P92011,0
P92012,0
P92014,0
P92015,0
P92016,0
P92017,0
P92019,0
P92020,0
P92021,0
P92023,0
P92024,0
P92026,0
P92028,0
P92029,0
P92030,0
P92031,0
P92033,0
P92034,0
P92035,0
P92038,0
P92041,0
P92042,0
P92602,0
P92605,0
P92607,0
P92615,0
P92616,0
P92619,0
P92620,0
P92621,0
P92623,0
P92626,0
P92630,0
P92633,0
P92634,0
P92635,0
P92637,0
P92639,0
P92642,0
P92643,0
P92646,0
P92647,0
P92648,0
P92651,0
P92652,0
P92653,0
P92654,0
Y00016,0
Y00017,0
Y00020,0
Y00023,0
Y00025,0
Y00026,0
Y00028,0
Y00031,0
Y00033,0
Y00035,0
Y00039,0
Y00042,0
Y00043,0
Y00044,0
Y00048,0
Y00049,0
Y00050,0
Y00052,0
Y00053,0
Y00054,0
Y00056,0
Y00057,0
Y00058,0
Y00060,0
Y00065,0
Y00068,0
Y00069,0
Y00070,0
Y00071,0
Y00073,0
Y00074,0
Y00075,0
Y00078,0
Y00080,0
Y00081,0
Y00082,0
Y00084,0
Y00090,0
Y00092,0
Y00094,0
Y00100,0
Y00105,0
Y00107,0
Y00108,0
Y00110,0
Y00111,0
Y00124,0
Y00126,0
Y00131,0
Y00136,0
Y00137,0
Y00140,0
Y00142,0
Y00151,0
Y00155,0
Y00159,0
Y00164,0
Y00167,0
Y00172,0
Y00175,0
Y00178,0
Y00182,0
Y00184,0
Y00185,0
Y00186,0
Y00187,0
Y00189,0
Y00192,0
Y00195,0
Y00196,0
Y00198,0
Y00200,0
Y00203,0
Y00205,0
Y00206,0
Y00208,0
Y00209,0
Y00212,0
Y00215,0
Y00217,0
Y00218,0
Y00219,0
Y00222,0
Y00226,0
Y00227,0
Y00228,0
Y00229,0
Y00230,0
Y00233,0
Y00234,0
Y00241,0
Y00243,0
Y00252,0
Y00253,0
Y00256,0
Y00259,0
Y00260,0
Y00262,0
Y00264,0
Y00265,0
Y00268,0
Y00271,0
Y00275,0
Y00278,0
Y00279,0
Y00280,0
Y00281,0
Y00282,0
Y00286,0
Y00291,0
Y00293,3658
Y00296,0
Y00297,0
Y00301,0
Y00305,0
Y00310,0
Y00312,0
Y00313,0
Y00316,0
Y00321,0
Y00322,0
Y00327,0
Y00328,0
Y00329,0
Y00333,0
Y00339,0
Y00340,0
Y00342,0
Y00343,0
Y00344,0
Y00346,0
Y00347,0
Y00349,0
Y00350,0
Y00351,0
Y00352,0
Y00355,0
Y00361,0
Y00364,0
Y00367,0
Y00372,0
Y00373,0
Y00374,0
Y00382,0
Y00384,0
Y00385,0
Y00390,0
Y00399,0
Y00400,0
Y00401,0
Y00403,0
Y00408,0
Y00409,0
Y00411,0
Y00412,0
Y00413,0
Y00415,0
Y00416,0
Y00417,0
Y00418,0
Y00419,0
Y00420,0
Y00424,0
Y00426,0
Y00427,0
Y00429,0
Y00433,0
Y00434,0
Y00437,0
Y00438,0
Y00442,0
Y00445,0
Y00446,0
Y00448,0
Y00449,0
Y00454,0
Y00458,0
Y00459,0
Y00460,0
Y00469,0
Y00471,0
Y00475,0
Y00478,0
Y00480,0
Y00481,0
Y00482,0
Y00483,0
Y00484,0
Y00486,0
Y00489,0
Y00490,0
Y00492,0
Y00493,0
Y00502,0
Y00504,0
Y00505,0
Y00507,0
Y00509,0
Y00510,0
Y00511,0
Y00516,0
Y00522,0
Y00525,0
Y00526,0
Y00527,0
Y00528,0
Y00529,0
Y00533,0
Y00534,0
Y00535,0
Y00539,0
Y00540,0
Y00542,0
Y00546,0
Y00549,0
Y00550,0
Y00552,0
Y00554,0
Y00556,0
Y00560,0
Y00561,0
Y00562,0
Y00568,0
Y00570,0
Y00572,0
Y00578,0
Y00580,0
Y00581,0
Y00586,0
Y00587,0
Y00588,0
Y00589,0
Y00592,0
Y00596,0
Y00597,0
Y00599,0
Y00602,0
Y00603,0
Y00605,0
Y00610,0
Y00612,0
Y00613,0
Y00617,0
Y00618,0
Y00620,0
Y00622,0
Y00623,0
Y00624,0
Y00626,0
Y00627,0
Y00629,0
Y00630,0
Y00631,0
Y00635,0
Y00640,0
Y00641,0
Y00643,0
Y00644,0
Y00646,0
Y00647,0
Y00650,0
Y00656,0
Y00657,0
Y00658,0
Y00661,0
Y00670,0
Y00672,0
Y00673,0
Y00674,0
Y00675,0
Y00681,0
Y00683,0
Y00684,0
Y00687,0
Y00688,0
Y00693,0
Y00694,0
Y00697,0
Y00698,0
Y00701,0
Y00703,0
Y00704,0
Y00705,0
Y00707,0
Y00714,0
Y00721,0
Y00726,0
Y00729,0
Y00732,0
Y00733,0
Y00737,0
Y00738,0
Y00741,0
Y00747,0
Y00748,0
Y00751,0
Y00752,0
Y00753,0
Y00754,0
Y00755,0
Y00758,0
Y00761,0
Y00762,0
Y00763,0
Y00767,0
Y00768,0
Y00770,0
Y00772,0
Y00774,0
Y00776,0
Y00780,0
Y00781,0
Y00783,0
Y00790,0
Y00799,0
Y00804,0
Y00805,0
Y00806,0
Y00807,0
Y00808,0
Y00809,0
Y00812,0
Y00814,0
Y00819,0
Y00820,0
Y00822,0
Y00824,0
Y00825,0
Y00827,0
Y00828,0
Y00833,0
Y00835,0
Y00836,0
Y00839,0
Y00840,0
Y00844,0
Y00848,0
Y00852,0
Y00856,0
Y00857,0
Y00860,0
Y00862,0
Y00864,0
Y00866,0
Y00868,0
Y00878,0
Y00879,0
Y00881,0
Y00882,0
Y00886,0
Y00887,0
Y00890,0
Y00891,0
Y00894,0
Y00896,0
Y00898,0
Y00902,0
Y00904,0
Y00908,0
Y00910,0
Y00911,0
Y00912,0
Y00913,0
Y00914,0
Y00918,0
Y00919,0
Y00920,0
Y00921,0
Y00922,0
Y00926,0
Y00931,0
Y00934,0
Y00936,0
Y00943,0
Y00945,0
Y00949,0
Y00952,0
Y00954,0
Y00955,0
Y00961,0
Y00963,0
Y00969,0
Y00970,0
Y00972,0
Y00973,0
Y00982,0
Y00983,0
Y00984,0
Y00988,0
Y00990,0
Y00992,0
Y00993,0
Y00995,0
Y00996,0
Y00997,0
Y00999,0
Y01002,0
Y01003,0
Y01006,0
Y01007,0
Y01008,0
Y01010,0
Y01011,0
Y01013,0
Y01016,0
Y01023,0
Y01025,0
Y01028,0
Y01029,0
Y01033,0
Y01036,0
Y01037,0
Y01039,0
Y01040,0
Y01044,0
Y01049,0
Y01050,0
Y01051,0
Y01052,0
Y01054,0
Y01057,0
Y01061,0
Y01063,0
Y01066,0
Y01067,0
Y01068,0
Y01069,0
Y01071,0
Y01075,0
Y01076,0
Y01083,0
Y01084,0
Y01085,0
Y01086,0
Y01090,0
Y01091,0
Y01094,0
Y01096,0
Y01097,0
Y01099,0
Y01101,0
Y01104,0
Y01106,0
Y01108,0
Y01110,0
Y01112,0
Y01116,0
Y01118,0
Y01119,0
Y01120,0
Y01124,0
Y01126,0
Y01127,0
Y01128,0
Y01129,0
Y01130,0
Y01132,0
Y01133,0
Y01137,0
Y01138,0
Y01139,0
Y01141,0
Y01142,0
Y01146,0
Y01161,0
Y01162,0
Y01163,2460
Y01165,0
Y01166,3
Y01168,0
Y01169,0
Y01173,0
Y01174,0
Y01175,0
Y01176,0
Y01177,0
Y01182,0
Y01183,0
Y01184,0
Y01185,0
Y01186,0
Y01187,0
Y01188,0
Y01191,0
Y01192,0
Y01194,0
Y01195,0
Y01200,0
Y01202,0
Y01206,0
Y01209,0
Y01210,0
Y01214,0
Y01215,0
Y01218,0
Y01220,0
Y01221,0
Y01226,0
Y01231,0
Y01233,0
Y01236,0
Y01242,0
Y01243,0
Y01245,0
Y01247,0
Y01249,0
Y01250,0
Y01252,0
Y01253,0
Y01258,0
Y01259,0
Y01260,0
Y01262,0
Y01263,0
Y01264,0
Y01267,0
Y01280,0
Y01281,0
Y01282,0
Y01285,0
Y01286,0
Y01287,0
Y01291,0
Y01297,0
Y01298,0
Y01299,0
Y01303,0
Y01307,0
Y01310,0
Y01311,0
Y01614,0
Y01615,0
Y01616,0
Y01618,0
Y01620,0
Y01632,0
Y01633,0
Y01634,0
Y01636,0
Y01639,0
Y01640,0
Y01649,0
Y01652,5972
Y01655,0
Y01658,0
Y01660,0
Y01661,0
Y01662,0
Y01663,0
Y01665,0
Y01666,0
Y01667,0
Y01669,0
Y01670,0
Y01673,0
Y01676,0
Y01682,0
Y01683,0
Y01685,0
Y01687,0
Y01689,0
Y01690,0
Y01691,0
Y01692,0
Y01693,0
Y01694,0
Y01695,0
Y01696,0
Y01698,0
Y01699,0
Y01700,0
Y01701,0
Y01704,0
Y01705,0
Y01706,0
Y01709,0
Y01710,0
Y01712,0
Y01716,0
Y01717,0
Y01719,0
Y01722,0
Y01723,0
Y01724,0
Y01725,0
Y01726,0
Y01727,0
Y01728,0
Y01730,0
Y01731,0
Y01732,0
Y01734,0
Y01735,0
Y01740,0
Y01742,0
Y01743,0
Y01746,0
Y01747,0
Y01748,0
Y01749,0
Y01752,0
Y01755,0
Y01756,0
Y01764,0
Y01765,0
Y01771,0
Y01775,0
Y01776,0
Y01778,0
Y01784,0
Y01786,0
Y01788,0
Y01791,0
Y01793,0
Y01794,0
Y01795,0
Y01800,0
Y01801,0
Y01802,0
Y01803,0
Y01807,0
Y01810,0
Y01812,0
Y01815,0
Y01821,0
Y01822,0
Y01834,0
Y01836,0
Y01838,0
Y01839,0
Y01840,0
Y01841,0
Y01842,0
Y01844,0
Y01845,0
Y01851,0
Y01852,0
Y01856,0
Y01857,0
Y01858,0
Y01859,0
Y01863,0
Y01866,0
Y01867,0
Y01882,0
Y01883,0
Y01884,0
Y01885,0
Y01889,0
Y01891,0
Y01893,0
Y01894,0
Y01897,0
Y01900,0
Y01901,0
Y01908,0
Y01909,0
Y01912,0
Y01914,0
Y01915,0
Y01920,0
Y01921,0
Y01922,0
Y01924,0
Y01925,0
Y01929,0
Y01930,0
Y01931,0
Y01935,0
Y01936,0
Y01943,0
Y01945,0
Y01948,0
Y01950,0
Y01951,0
Y01952,0
Y01953,0
Y01956,0
Y01957,0
Y01959,0
Y01960,0
Y01961,0
Y01962,0
Y01964,0
Y01965,0
Y01966,0
Y01968,0
Y01980,0
Y01981,0
Y01982,0
Y01986,0
Y01988,0
Y01992,0
Y01994,0
Y01998,0
Y02002,0
Y02004,0
Y02005,0
Y02011,0
Y02012,0
Y02018,0
Y02022,0
Y02025,0
Y02026,0
Y02028,0
Y02029,0
Y02041,0
Y02045,0
Y02046,0
Y02049,0
Y02050,0
Y02051,0
Y02056,0
Y02059,0
Y02060,0
Y02061,0
Y02064,0
Y02065,0
Y02066,0
Y02068,0
Y02069,0
Y02070,0
Y02071,0
Y02074,0
Y02075,0
Y02076,0
Y02077,0
Y02080,0
Y02081,0
Y02082,0
Y02083,0
Y02084,0
Y02085,0
Y02090,0
Y02092,0
Y02096,0
Y02097,0
Y02099,0
Y02103,0
Y02104,0
Y02112,0
Y02115,0
Y02117,0
Y02119,0
Y02123,0
Y02125,0
Y02128,0
Y02129,0
Y02130,0
Y02131,0
Y02132,0
Y02139,0
Y02146,0
Y02147,0
Y02148,0
Y02151,0
Y02155,0
Y02157,0
Y02158,0
Y02159,0
Y02160,0
Y02162,0
Y02167,0
Y02171,0
Y02175,0
Y02176,0
Y02177,0
Y02179,0
Y02180,0
Y02182,0
Y02187,0
Y02188,0
Y02189,0
Y02192,0
Y02193,0
Y02194,0
Y02197,0
Y02198,0
Y02200,0
Y02203,0
Y02204,0
Y02206,0
Y02208,0
Y02209,0
Y02210,0
Y02211,0
Y02212,0
Y02213,0
Y02218,0
Y02222,0
Y02223,0
Y02226,0
Y02228,0
Y02229,0
Y02230,0
Y02231,0
Y02232,0
Y02233,0
Y02234,0
Y02235,0
Y02236,0
Y02237,0
Y02240,0
Y02241,0
Y02242,0
Y02243,0
Y02245,0
Y02247,0
Y02248,0
Y02249,0
Y02250,0
Y02251,0
Y02252,0
Y02253,0
Y02256,0
Y02260,0
Y02262,0
Y02264,0
Y02266,0
Y02268,0
Y02274,0
Y02284,0
Y02285,0
Y02286,0
Y02288,0
Y02289,0
Y02291,0
Y02292,0
Y02295,0
Y02296,0
Y02297,0
Y02298,0
Y02301,0
Y02307,0
Y02310,0
Y02311,0
Y02312,0
Y02313,0
Y02314,0
Y02315,0
Y02316,0
Y02318,0
Y02319,0
Y02321,0
Y02322,0
Y02325,0
Y02327,0
Y02330,0
Y02331,0
Y02332,0
Y02333,0
Y02339,0
Y02342,0
Y02344,0
Y02347,0
Y02350,0
Y02352,0
Y02354,0
Y02355,0
Y02361,0
Y02364,0
Y02365,0
Y02366,0
Y02370,0
Y02371,0
Y02372,0
Y02373,0
Y02374,0
Y02377,0
Y02378,0
Y02382,0
Y02385,0
Y02387,0
Y02389,0
Y02390,0
Y02393,0
Y02395,0
Y02396,0
Y02403,0
Y02404,0
Y02405,0
Y02406,0
Y02407,0
Y02408,0
Y02409,0
Y02414,0
Y02416,0
Y02420,0
Y02422,0
Y02423,0
Y02426,0
Y02428,0
Y02429,0
Y02430,0
Y02431,0
Y02432,0
Y02433,0
Y02434,0
Y02435,0
Y02436,0
Y02437,0
Y02438,0
Y02439,0
Y02440,0
Y02441,0
Y02442,0
Y02450,0
Y02451,0
Y02453,0
Y02455,0
Y02456,0
Y02458,0
Y02459,0
Y02460,0
Y02461,0
Y02462,0
Y02463,0
Y02464,0
Y02465,0
Y02466,0
Y02467,0
Y02468,0
Y02469,0
Y02470,0
Y02471,0
Y02474,0
Y02476,0
Y02477,0
Y02478,0
Y02479,0
Y02481,0
Y02482,0
Y02483,0
Y02489,0
Y02490,0
Y02491,0
Y02492,0
Y02494,0
Y02495,0
Y02496,0
Y02499,0
Y02501,0
Y02504,0
Y02506,0
Y02509,0
Y02510,0
Y02511,0
Y02512,0
Y02514,0
Y02517,0
Y02519,0
Y02520,0
Y02521,0
Y02522,0
Y02523,0
Y02525,0
Y02526,0
Y02527,0
Y02528,0
Y02530,0
Y02532,0
Y02533,0
Y02539,0
Y02544,0
Y02545,0
Y02546,0
Y02547,0
Y02548,0
Y02549,0
Y02550,0
Y02551,0
Y02552,0
Y02554,0
Y02555,0
Y02556,0
Y02557,0
Y02558,0
Y02559,0
Y02561,0
Y02562,0
Y02563,0
Y02564,0
Y02565,0
Y02567,0
Y02568,0
Y02569,0
Y02570,0
Y02571,0
Y02572,0
Y02573,0
Y02575,0
Y02578,0
Y02583,0
Y02584,0
Y02585,0
Y02586,0
Y02587,0
Y02589,0
Y02591,0
Y02594,0
Y02595,0
Y02596,0
Y02597,0
Y02598,0
Y02602,0
Y02603,0
Y02604,0
Y02605,0
Y02606,0
Y02609,0
Y02610,0
Y02611,0
Y02614,0
Y02615,0
Y02617,0
Y02619,0
Y02620,0
Y02621,0
Y02622,0
Y02624,0
Y02625,0
Y02626,0
Y02627,0
Y02628,0
Y02629,0
Y02630,0
Y02632,0
Y02633,2627
Y02636,0
Y02637,0
Y02638,0
Y02639,0
Y02643,0
Y02645,0
Y02646,0
Y02648,0
Y02651,0
Y02652,0
Y02653,0
Y02655,0
Y02656,0
Y02657,0
Y02658,0
Y02659,0
Y02660,0
Y02661,0
Y02663,0
Y02666,0
Y02669,0
Y02670,0
Y02671,0
Y02672,0
Y02674,0
Y02676,0
Y02677,0
Y02680,0
Y02684,0
Y02686,0
Y02687,0
Y02688,0
Y02689,0
Y02692,0
Y02693,0
Y02694,0
Y02695,0
Y02696,0
Y02701,0
Y02704,0
Y02707,0
Y02710,0
Y02711,0
Y02713,0
Y02716,0
Y02718,0
Y02720,0
Y02721,0
Y02722,0
Y02724,0
Y02728,0
Y02729,0
Y02730,0
Y02731,0
Y02735,0
Y02736,0
Y02738,0
Y02743,0
Y02747,0
Y02749,0
Y02751,0
Y02753,0
Y02754,0
Y02755,0
Y02757,0
Y02758,0
Y02759,0
Y02764,0
Y02765,0
Y02766,0
Y02767,0
Y02769,0
Y02770,0
Y02771,0
Y02774,0
Y02778,0
Y02779,0
Y02781,0
Y02785,0
Y02787,0
Y02790,0
Y02792,0
Y02793,0
Y02794,0
Y02795,0
Y02796,0
Y02797,0
Y02801,0
Y02804,0
Y02805,0
Y02806,0
Y02807,0
Y02808,0
Y02809,0
Y02811,0
Y02812,0
Y02813,0
Y02816,0
Y02821,0
Y02823,0
Y02824,0
Y02826,0
Y02827,0
Y02835,0
Y02836,0
Y02837,0
Y02838,0
Y02842,0
Y02843,0
Y02845,0
Y02847,0
Y02848,0
Y02849,0
Y02851,0
Y02852,0
Y02854,0
Y02858,0
Y02859,0
Y02860,0
Y02861,0
Y02862,0
Y02863,0
Y02865,0
Y02867,0
Y02868,0
Y02869,0
Y02870,0
Y02872,0
Y02873,0
Y02875,0
Y02876,0
Y02879,0
Y02881,0
Y02883,0
Y02884,0
Y02885,0
Y02886,0
Y02887,0
Y02888,0
Y02889,0
Y02890,0
Y02892,0
Y02893,0
Y02896,0
Y02898,0
Y02900,0
Y02901,0
Y02902,0
Y02905,0
Y02906,0
Y02907,0
Y02908,0
Y02912,0
Y02913,0
Y02914,0
Y02916,0
Y02917,0
Y02926,0
Y02927,0
Y02928,0
Y02929,0
Y02931,0
Y02933,0
Y02935,0
Y02936,0
Y02937,0
Y02943,0
Y02945,0
Y02946,0
Y02947,0
Y02950,0
Y02952,0
Y02953,0
Y02954,0
Y02957,0
Y02958,0
Y02960,0
Y02961,0
Y02962,0
Y02967,0
Y02968,0
Y02971,0
Y02972,0
Y02973,0
Y02974,0
Y02978,0
Y02979,0
Y02986,0
Y02987,0
Y02989,0
Y02990,0
Y02991,0
Y02992,0
Y02993,0
Y02994,0
Y02997,0
Y02998,0
Y03001,0
Y03002,0
Y03003,0
Y03005,0
Y03006,0
Y03007,0
Y03009,0
Y03010,0
Y03011,0
Y03012,0
Y03013,0
Y03015,0
Y03016,0
Y03017,0
Y03018,0
Y03019,0
Y03020,0
Y03021,0
Y03022,0
Y03023,0
Y03025,0
Y03027,0
Y03030,0
Y03031,0
Y03032,0
Y03034,0
Y03035,0
Y03036,0
Y03038,0
Y03039,0
Y03041,0
Y03042,0
Y03044,0
Y03046,0
Y03047,0
Y03048,0
Y03049,0
Y03051,0
Y03052,0
Y03054,0
Y03055,0
Y03056,0
Y03057,0
Y03058,0
Y03060,0
Y03061,0
Y03062,0
Y03063,0
Y03066,0
Y03067,0
Y03069,0
Y03070,0
Y03071,0
Y03072,0
Y03073,0
Y03074,0
Y03075,0
Y03077,0
Y03078,0
Y03079,0
Y03082,0
Y03085,0
Y03086,0
Y03089,0
Y03090,0
Y03091,0
Y03092,0
Y03094,0
Y03096,0
Y03097,0
Y03098,0
Y03099,0
Y03101,0
Y03103,0
Y03104,0
Y03105,0
Y03106,0
Y03108,0
Y03109,0
Y03110,0
Y03111,0
Y03112,0
Y03113,0
Y03114,0
Y03116,0
Y03117,0
Y03118,0
Y03119,0
Y03120,0
Y03121,0
Y03123,0
Y03124,0
Y03125,0
Y03127,0
Y03132,0
Y03133,0
Y03135,0
Y03136,0
Y03138,0
Y03139,0
Y03142,0
Y03143,0
Y03144,0
Y03145,0
Y03146,0
Y03148,0
Y03149,0
Y03150,0
Y03151,0
Y03152,0
Y03153,0
Y03154,0
Y03156,0
Y03157,0
Y03158,0
Y03159,0
Y03160,0
Y03161,0
Y03166,0
Y03168,0
Y03169,0
Y03170,0
Y03171,0
Y03174,0
Y03179,0
Y03185,0
Y03190,0
Y03191,0
Y03192,0
Y03193,0
Y03194,0
Y03195,0
Y03201,0
Y03202,0
Y03203,0
Y03204,0
Y03206,0
Y03207,0
Y03208,0
Y03209,0
Y03210,0
Y03211,0
Y03212,0
Y03213,0
Y03214,0
Y03215,0
Y03217,0
Y03218,0
Y03219,0
Y03220,0
Y03221,0
Y03222,0
Y03223,0
Y03225,0
Y03228,0
Y03231,0
Y03234,0
Y03241,0
Y03242,0
Y03243,0
Y03244,0
Y03247,0
Y03248,0
Y03249,0
Y03250,0
Y03251,0
Y03252,0
Y03253,0
Y03254,0
Y03255,0
Y03259,0
Y03260,0
Y03261,0
Y03263,0
Y03265,0
Y03266,0
Y03267,0
Y03268,0
Y03272,0
Y03274,0
Y03283,0
Y03285,0
Y03287,0
Y03289,0
Y03291,0
Y03294,0
Y03296,0
Y03297,0
Y03298,0
Y03299,0
Y03302,0
Y03303,0
Y03304,0
Y03306,0
Y03307,0
Y03312,0
Y03313,0
Y03314,0
Y03315,0
Y03316,0
Y03317,0
Y03321,0
Y03322,0
Y03323,0
Y03325,0
Y03327,0
Y03328,0
Y03331,0
Y03336,0
Y03337,0
Y03339,0
Y03340,0
Y03341,0
Y03342,0
Y03343,0
Y03344,0
Y03345,0
Y03346,0
Y03347,0
Y03348,0
Y03349,0
Y03350,0
Y03351,0
Y03352,0
Y03353,0
Y03354,0
Y03355,0
Y03356,0
Y03357,0
Y03358,0
Y03359,0
Y03360,0
Y03361,0
Y03362,0
Y03363,0
Y03364,0
Y03365,0
Y03366,0
Y03369,0
Y03370,0
Y03371,0
Y03372,0
Y03374,0
Y03375,0
Y03376,0
Y03377,0
Y03378,0
Y03379,0
Y03380,0
Y03381,0
Y03382,0
Y03383,0
Y03385,0
Y03386,0
Y03387,0
Y03389,0
Y03390,0
Y03391,0
Y03392,0
Y03393,0
Y03394,0
Y03395,0
Y03397,0
Y03398,0
Y03399,0
Y03400,0
Y03401,0
Y03402,0
Y03403,0
Y03404,0
Y03405,0
Y03406,0
Y03407,0
Y03408,0
Y03410,0
Y03412,0
Y03413,0
Y03414,0
Y03416,0
Y03417,0
Y03418,0
Y03419,0
Y03421,0
Y03422,0
Y03423,0
Y03424,0
Y03428,0
Y03432,0
Y03433,0
Y03434,0
Y03435,0
Y03438,0
Y03439,0
Y03441,0
Y03442,0
Y03444,0
Y03447,0
Y03448,0
Y03450,0
Y03451,0
Y03452,0
Y03453,0
Y03454,0
Y03455,0
Y03456,0
Y03457,0
Y03458,0
Y03459,0
Y03461,0
Y03462,0
Y03465,0
Y03466,0
Y03467,0
Y03468,0
Y03469,0
Y03471,0
Y03472,0
Y03474,0
Y03476,0
Y03477,0
Y03479,0
Y03480,0
Y03482,0
Y03483,0
Y03484,0
Y03486,0
Y03487,0
Y03488,0
Y03489,0
Y03490,0
Y03491,0
Y03492,0
Y03493,0
Y03494,0
Y03495,0
Y03496,0
Y03497,0
Y03498,0
Y03499,0
Y03500,0
Y03502,0
Y03504,0
Y03505,0
Y03506,0
Y03507,0
Y03508,0
Y03509,0
Y03510,0
Y03513,0
Y03514,0
Y03515,0
Y03517,0
Y03519,0
Y03520,0
Y03521,0
Y03522,0
Y03523,0
Y03527,0
Y03528,0
Y03529,0
Y03530,0
Y03531,0
Y03532,0
Y03533,0
Y03534,0
Y03535,0
Y03536,0
Y03537,0
Y03538,0
Y03539,0
Y03540,0
Y03541,0
Y03545,0
Y03546,0
Y03547,0
Y03548,0
Y03550,0
Y03551,0
Y03552,0
Y03553,0
Y03554,0
Y03555,0
Y03556,0
Y03557,0
Y03558,0
Y03560,0
Y03561,0
Y03563,0
Y03564,0
Y03567,0
Y03568,0
Y03569,0
Y03570,0
Y03571,0
Y03572,0
Y03573,0
Y03574,0
Y03575,0
Y03576,0
Y03578,0
