"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.F81015",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.237224823451971,NA,NA
"2","ratio_quantity.F81016",3,35,35,35,35,35,-0.228301459295475,-0.303847803916263,0.626200301125753,0.979669270261759,0.25050494732852,0.729164322933239,0.744296412133467
"3","ratio_quantity.F81017",2,46,46,46,46,46,-0.150654214600173,-0.179587415199599,0.624263301403887,0.989544926584257,0.265551312376737,0.723993614207521,0.731642995438949
"4","ratio_quantity.F81018",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","ratio_quantity.F81019",2,39,39,39,39,39,-0.248629406214902,-0.354525604038169,0.680928232599864,0.949931098907693,0.219664987703562,0.730266111204131,0.76875692568003
"6","ratio_quantity.F81020",3,22,22,22,22,22,-0.0553433895138415,-0.139082353063909,0.521525534170253,0.453261517117067,0.0287884212645859,0.424473095852481,0.93648606780542
"7","ratio_quantity.F81021",1,45,45,45,45,45,-0.00742217108635434,-0.00781045590647447,0.523809523809524,0.957708706882778,0.801843114069337,0.155865592813441,0.162748434563954
"8","ratio_quantity.F81022",6,19,19,19,19,37,-0.103773131079959,-0.11771563849967,0.593705269064192,0.889451084371534,0.0155062460216264,0.873944838349908,0.982566499390371
"9","ratio_quantity.F81023",7,14,14,35,35,35,-0.113431597638914,-0.116220803026779,0.528826777804054,0.976007768186492,0.118020976292658,0.857986791893835,0.879077830997236
"10","ratio_quantity.F81024",2,35,35,35,35,35,-0.0740217867977037,-0.15308943259465,0.515176754823415,0.844057989300204,0.0154011739401714,0.828656815360033,0.981753417258759
"11","ratio_quantity.F81025",1,37,37,37,37,37,-0.0159899772796468,-0.0417561934552298,0.517241379310345,0.398926637844528,0.0151671831330037,0.383759454711524,0.96198001914599
"12","ratio_quantity.F81026",1,8,8,8,8,8,-0.00975784559545561,-0.0112582393374898,0.517241379310345,0.876487118525558,0.310532073989133,0.565955044536425,0.645708342512192
"13","ratio_quantity.F81027",2,34,34,34,34,34,-0.0923363678683137,-0.102482871925794,0.515005190172678,0.993329540026613,0.276161094890331,0.717168445136282,0.721984413266385
"14","ratio_quantity.F81028",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","ratio_quantity.F81029",2,34,34,34,34,34,-0.0486178246795175,-0.0672551451887929,0.578724952141926,0.771504148737576,0.26745304985638,0.504051098881195,0.653335564955784
"16","ratio_quantity.F81030",2,34,34,34,34,34,-0.189635497708754,-0.279738376074138,0.655065536071349,0.867538545442525,0.00939577605255693,0.858142769389968,0.989169615457531
"17","ratio_quantity.F81031",5,17,17,17,17,41,-0.334917671786164,-0.394766461519602,0.855018210623742,0.884421663067349,0.492713430862753,0.391708232204597,0.442897600275953
"18","ratio_quantity.F81032",1,16,16,16,16,16,-0.0116181491126589,-0.0173260036458481,0.52,0.682179540541374,0.101272084908431,0.580907455632943,0.851546288198468
"19","ratio_quantity.F81033",1,47,47,47,47,47,-0.0436144881274496,-0.0906155388566405,0.526315789473684,0.52492805396576,0.00155419643636467,0.523373857529396,0.997039220090024
"20","ratio_quantity.F81034",1,43,43,43,43,43,-0.022024637451052,-0.0238869031747694,0.521739130434783,0.944062847674783,0.437496186300588,0.506566661374195,0.536581502621212
"21","ratio_quantity.F81035",2,34,34,34,34,34,-0.230006004490533,-0.324771292516482,0.52749157189771,0.938215165184315,0.0661405511272211,0.872074614057094,0.929503856277757
"22","ratio_quantity.F81036",6,13,13,13,13,36,-0.0250031617991402,-0.0490638144651855,0.505776169929947,0.552589975575199,0.0582376654890329,0.494352310086166,0.894609623657374
"23","ratio_quantity.F81037",13,2,2,2,2,2,-0.400000000000041,-0.666666666666746,2.86572856527471,1.00000000000003,0.860419439284339,0.139580560715693,0.139580560715688
"24","ratio_quantity.F81038",5,6,6,6,6,41,-0.0663843342924997,-0.0909709511559899,0.620917332572356,0.750427870609868,0.215861263993488,0.53456660661638,0.712349084505538
"25","ratio_quantity.F81040",2,31,31,31,31,31,-0.217747037422537,-0.466516517249565,0.637912984300572,0.684498008441323,0.00181230433614132,0.682685704105182,0.997352359957528
"26","ratio_quantity.F81041",1,30,30,30,30,30,-0.0172570682824364,-0.0224293110039499,0.527777777777778,0.786655124219035,0.165400666051323,0.621254458167712,0.789741831001829
"27","ratio_quantity.F81042",1,40,40,40,40,40,-0.0241553092792998,-0.0365101845516409,0.538461538461539,0.685759997832269,0.0577219565704743,0.628038041261795,0.915827757884774
"28","ratio_quantity.F81043",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","ratio_quantity.F81044",14,40,40,40,40,63,-0.185185185185186,-0.185942227817307,2.75371948477829,0.997481668373468,0.930232558139534,0.0672491102339339,0.0674188933653216
"30","ratio_quantity.F81045",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","ratio_quantity.F81046",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","ratio_quantity.F81047",7,14,14,14,14,35,-0.146742406461112,-0.146693324857519,0.62453922054397,1.00149518334434,0.0616508844815739,0.939844298862766,0.938441157274766
"33","ratio_quantity.F81048",6,26,26,26,26,43,-0.0568062727036398,-0.0644867280474795,0.59300722743354,0.923689152594706,0.348927799858853,0.574761352735852,0.622245428693526
"34","ratio_quantity.F81049",6,26,26,26,26,38,-0.163694988693977,-0.163362113483357,0.695113086726672,1.01197706718288,0.0700009092323706,0.941976157950506,0.930827573566229
"35","ratio_quantity.F81051",2,32,32,32,32,32,-0.0391026102527248,-0.0583611957505038,0.525641607811914,0.709113046980065,0.188381301811565,0.520731745168499,0.734342355406047
"36","ratio_quantity.F81052",3,40,40,40,40,57,-0.0779083814681746,-0.0835180479326775,0.518366980855501,0.94463284708682,0.0428580310335722,0.901774816053248,0.954629958966869
"37","ratio_quantity.F81053",1,36,36,36,36,36,-0.0128670913557693,-0.0181077662772666,0.533333333333333,0.723451221874577,0.337438481201499,0.386012740673078,0.533571205634096
"38","ratio_quantity.F81055",1,3,3,3,3,3,-0.00682128069003171,-0.0107107402336662,0.507936507936508,0.643684890601035,0.213944207129037,0.429740683471998,0.667625867481107
"39","ratio_quantity.F81056",2,34,34,34,34,34,-0.058670422485794,-0.0622154953764796,0.535385551539357,1.00168987657462,0.0154215679623985,0.986268308612226,0.984604448619233
"40","ratio_quantity.F81057",2,27,27,27,27,27,-0.0156527857543396,-0.0254224523192504,0.512820512820513,0.631359939327679,0.0209012949084346,0.610458644419244,0.966894803413261
"41","ratio_quantity.F81060",1,5,5,5,5,5,-0.0155317420949995,-0.0159856401480435,0.508196721311475,0.98713763032716,0.0397013625321919,0.947436267794968,0.959781330067385
"42","ratio_quantity.F81061",1,13,13,13,13,13,-0.00486096695243056,-0.0129329943853384,0.509433962264151,0.380718777417518,0.123087528938699,0.25763124847882,0.676696984126649
"43","ratio_quantity.F81062",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","ratio_quantity.F81065",2,51,51,51,51,51,-0.420655619477443,-0.909237662562654,0.741471186027075,0.88330211642505,0.31597647059465,0.5673256458304,0.642278146152883
"45","ratio_quantity.F81066",2,35,35,35,35,35,-0.0650195247151147,-0.0740996893316654,0.597406760895182,0.94247967740336,0.289462045486844,0.653017631916516,0.692871843895514
"46","ratio_quantity.F81067",1,45,45,45,45,45,-0.020678607019914,-0.0265035281880807,0.523809523809524,0.800899522256918,0.366648774838723,0.434250747418195,0.542203778814208
"47","ratio_quantity.F81068",2,34,34,34,34,34,-0.296382241410105,-0.710318428241396,0.870536989780533,0.713634884205657,0.0327166810978845,0.680918203107772,0.954154874121237
"48","ratio_quantity.F81069",1,4,4,4,4,4,-0.0110113605335392,-0.0178072324222311,0.516129032258065,0.62937586954013,0.00172831912839544,0.627647550411734,0.997253915804465
"49","ratio_quantity.F81070",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","ratio_quantity.F81071",6,10,10,10,10,31,-0.0417791725460239,-0.0437715514805178,0.531729429005382,0.984618943802196,0.198896539379831,0.785722404422364,0.797996432394674
"51","ratio_quantity.F81072",2,33,33,33,33,33,-0.120422355897957,-0.16897470114087,0.57699760377197,0.833087358912604,0.0024256206474309,0.830661738265173,0.997088395806897
"52","ratio_quantity.F81073",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","ratio_quantity.F81074",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","ratio_quantity.F81075",4,31,31,31,31,31,-0.0322066401514566,-0.0583050951719046,0.527786827358804,0.584587869553446,0.218455501537049,0.366132368016396,0.626308527913994
"55","ratio_quantity.F81076",2,35,35,35,35,35,-0.337275974210407,-1.0332587683361,0.733974952427302,0.663695632621375,0.0819321407164502,0.581763491904925,0.87655163498237
"56","ratio_quantity.F81077",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","ratio_quantity.F81078",3,14,14,14,14,40,-0.260581799095155,-0.258617324874722,0.570307660419608,1.01863113256895,0.104802274287682,0.913828858281265,0.897114597289625
"58","ratio_quantity.F81079",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","ratio_quantity.F81080",6,25,25,25,25,41,-0.374936231542619,-0.37513462173519,0.518916170306025,1.00353499769023,0.280997807682247,0.722537190007983,0.71999201988072
